DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
403,"Occupational Code of Most 
Recent Employment Prior to 
Participation (if available)",IN 6,"Record the 8-digit occupational code that best describes the participant's 
employment using the O*Net Version 4.0 (or later versions) classification 
system.  This information is based on the most recent job held before 
participating in the program.
Leave blank if occupational code is not available or not known, or the data 
element does not apply.
Additional Notes: This information must be based on the most recent job held 
prior to participating in the program and only applies to adults, and dislocated 
workers.  If all 8 digits of the occupational skills code are not collected, record as 
many digits as are available.  If the participant had multiple jobs, use the 
occupational skills code of the job where the participant earned the highest 
gross wage.",000000,"Original codes were cross walked to the 
O*Net 10.0 code, modified to display at 
the minor group (3-digit) or major group 
(2-digit) level if fewer than 3 participants 
in a local area, truncated to 6 digits with 
trailing 0s added if fewer than 6 digits.  
Blank if the reported occupation code was 
not valid or fewer than 3 participants in 
the major group (2-digit) level in a local 
area.",,R,R,R,,R,R
404,"Industry Code of Employment 
1st Quarter Prior to 
Participation",IN 6,"Record the 4 to 6-digit industry code that best describes the participant's 
employment using the North American Industrial Classification System (NAICS).  
If the participant had multiple jobs, then the NAICS associated with the highest 
gross wage should be reported.  
Enter 999999 if 'Wages 1st Quarter Prior to Participation Quarter exist and 
NAICS Code is not known.
Leave blank if this data element does not apply to the person.",000000,"Original codes were cross walked to the 
2012 NAICS industry codes, modified to 
display at the industry group (4-digit), sub 
sector (3-digit) or sector (2-digit) level if 
fewer than 3 participants in a local area, 
and trailing 0s added if fewer than 6 digits. 
Blank if the reported industry code was 
not valid or fewer than 3 participants in 
the sector (2-digit) level in a local area.",,R,R,R,,R,R
405,"Industry Code of Employment 
2nd Quarter Prior to 
Participation",IN 6,"Record the 4 to 6-digit industry code that best describes the participant's 
employment using the North American Industrial Classification System (NAICS).   
If the participant had multiple jobs, then the NAICS associated with the highest 
gross wage should be reported. 
Enter 999999 if 'Wages 2nd Quarter Prior to Participation Quarter exist and 
NAICS Code is not known.
Leave blank if this data element does not apply to the person.",000000,"Original codes were cross walked to the 
2012 NAICS industry codes, modified to 
display at the industry group (4-digit), sub 
sector (3-digit) or sector (2-digit) level if 
fewer than 3 participants in a local area, 
and trailing 0s added if fewer than 6 digits. 
Blank if the reported industry code was 
not valid or fewer than 3 participants in 
the sector (2-digit) level in a local area.",,R,R,R,,R,R
406,"Industry Code of Employment 
3rd Quarter Prior to 
Participation",IN 6,"Record the 4 to 6-digit industry code that best describes the participant's 
employment using the North American Industrial Classification System (NAICS).  
If the participant had multiple jobs, then the NAICS associated with the highest 
gross wage should be reported. 
Enter 999999 if 'Wages 3rd Quarter Prior to Participation Quarter exist and 
NAICS Code is not known.
Leave blank if this data element does not apply to the person.",000000,"Original codes were cross walked to the 
2012 NAICS industry codes, modified to 
display at the industry group (4-digit), sub 
sector (3-digit) or sector (2-digit) level if 
fewer than 3 participants in a local area, 
and trailing 0s added if fewer than 6 digits. 
Blank if the reported industry code was 
not valid or fewer than 3 participants in 
the sector (2-digit) level in a local area.",,R,R,R,,R,R
407,"Highest School Grade 
Completed at Program Entry 
(WIOA)",IN 2,"Use the appropriate code to record the highest school grade completed by the 
participant at program entry.  
Record 1 – 12 for the number of school grades completed by the participant. 
Record 0 if no school grades were completed.","1 – 12 = Number of school grades 
completed
0 = No school grades completed",,,R,R,R,R,R,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
408,"Highest Educational Level 
Completed at Program Entry 
(WIOA)",IN 1,"Use the appropriate code to record the highest educational level completed by 
the participant at program entry.                                                                                      
Record 1 if the participant attained a secondary school diploma.
Record 2 if the participant attained a secondary school equivalency. 
Record 3 if the participant has a disability and attained a certificate of 
attendance/completion as a result of successfully completing an Individualized 
Education Program (IEP).
Record 4 if the participant completed one of more years of postsecondary 
education. 
Record 5 if the participant attained a postsecondary certification, license, or 
educational certificate (non-degree).
Record 6 if the participant attained an Associate's degree.
Record 7 if the participant attained a Bachelor’s degree.
Record 8 if the participant attained a degree beyond a Bachelor's degree.              
Record 0 if no educational level was completed.","1 = Attained secondary school diploma
 2    =     A  t  t a  i n   e  d    a    s  e  c  o  n   d  a  r y    s  c  h  o   o  l                      
equivalency
3 = The participant with a disability 
receives a certificate of 
attendance/completion as a result of 
successfully completing an Individualized 
Education Program (IEP)
4 = Completed one of more years of 
postsecondary education
5 = Attained a postsecondary technical or 
vocational certificate (non-degree)
6 =  Attained an Associate's degree
 7     =    A  t  t a   i n  e  d    a    B   a  c  h  e  l o   r ' s    d  e  g  r  e  e                                        
8 = Attained a degree beyond a Bachelor's 
degree                                                                 
0 = No Educational Level Completed",,,R,R,R,R,R,R
409,"School Status at Program 
Entry (WIOA)",IN 1,"Record 1 if the participant, at program entry, has not received a secondary 
school diploma or its recognized equivalent and is attending any primary or 
secondary school (including elementary, intermediate, junior high school, 
whether full or part-time), or is between school terms and intends to return to 
school.  
Record 2 if the participant, at program entry, has not received a secondary 
school diploma or its recognized equivalent and is attending an alternative high 
school or an alternative course of study approved by the local educational 
agency whether full or part-time, or is between school terms and is enrolled to 
return to school.   
Record 3 if the participant, at program entry, has received a secondary school 
diploma or its recognized equivalent and is attending a postsecondary school or 
program (whether full or part-time), or is between school terms and is enrolled 
to return to school.  
Record 4 if the participant, at program entry, is not within the age of 
compulsory school attendance; and is no longer attending any school and has 
not received a secondary school diploma or its recognized equivalent.  
Record 5 if the participant, at program entry, is not attending any school and 
has either graduated from secondary school or has attained a secondary school 
equivalency.
Record 6 if the participant, at program entry, is within the age of compulsory 
school attendance, but is not attending school and has not received a secondary 
school diploma or its recognized equivalent.","1 = In-school, secondary school or less
2 = In-school, Alternative School
3 = In-school, Postsecondary school.
4 = Not attending school or Secondary 
School Dropout
5 = Not attending school; secondary 
school graduate or has a recognized 
equivalent
6 = Not attending school; within age of 
compulsory school attendance",,,R,R,R,R,R,R
410,Date of Actual Dislocation,DT 8,"Record the participant's date of actual dislocation from employment.  This date 
is the last day of employment at the dislocation job.
Leave blank if there is no dislocation job (e.g., displaced homemaker) or this 
data element does not apply to the participant.",YYYYMMDD,,,R,R,R,,R,R
412,"Tenure with Employer at 
Separation",IN 3,"Record the total number of months that the participant was employed with the 
employer of record as of the participant's most recent qualifying date of 
separation.  Employment of at least one day but less than one month should be 
recorded as ""1"".
Leave blank if this data element does not apply to the participant.",000,,,,,,,,R
DATA ELEMENT NO.,DATA ELEMENT NAME,"DATA TYPE/ 
FIELD LENGTH",DATA ELEMENT DEFINITIONS/INSTRUCTIONS,CODE VALUE,Notes,"la
u
d
iv
id
n
I e
lb
a
tro
p
e
R","re
s
y
e
P
-re
n
g
a
W","s
tlu
d
A
 A
O
IW","d
e
ta
c
o
ls
iD Asrek
OIWroW","h
tu
o
Y
 A
O
IW",rekroW detacolsiD                               stnarG)GWD(,"'snareteV)GSVJ( stna
 rorG
f sb eta
oJtS"
413,"Migrant and Seasonal 
Farmworker Designation as 
defined at 20 CFR 651.10",IN 1,"Record 1 if the participant is a seasonal farmworker,  meaning an individual who 
is employed, or was employed in the past 12 months, in farmwork (as described 
at 20 CFR 651.10) of a seasonal or other temporary nature and is not required 
to be absent overnight from his/her permanent place of residence.  Non-
migrant individuals who are full-time students are excluded.  Labor is performed 
on a seasonal basis where, ordinarily, the employment pertains to, or is of the 
kind exclusively performed at certain seasons, or periods of the year and which, 
from its nature, may not be continuous or carried on throughout the year.  A 
worker, who moves from one seasonal activity to another, while employed in 
farm work, is employed on a seasonal basis even though he/she may continue 
to be employed during a major portion of the year.  A worker is employed on 
other temporary basis where he/she is employed for a limited time only or 
his/her performance is contemplated for a particular piece of work, usually of 
short duration.  Generally, employment which is contemplated to continue 
indefinitely is not temporary.
Record 2 if the participant is a migrant farmworker, meaning a seasonal 
farmworker (as defined above) who travels to the job site so that the 
farmworker is not reasonably able to return to his/her permanent residence 
within the same day.  Full-time students traveling in organized groups rather 
than with their families are excluded.
Record 0 if the participant does not meet the condition described above.
Leave blank if this data element does not apply to the individual.","1 = Seasonal Farmworker
2 = Migrant
0 = No",,,R,,,,,
